CD_SETOR,SITUACAO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,v0001,v0002,v0003,v0004,v0005,v0006,v0007
330390605000002,Urbana,"0,0134471",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,111,155,155,0,"1,5","0,0822",73
330390605000003,Urbana,"0,0168073",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,300,239,239,0,"2,0","0,0136",147
330390605000005,Urbana,"0,0205322",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,345,221,221,0,"2,3","0,0728",151
330390605000006,Urbana,"0,0270654",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,338,284,284,0,"1,9","0,0447",179
330390605000007,Urbana,"0,0118641",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,337,282,282,0,"1,7","0,0104",193
330390605000008,Urbana,"0,0311398",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,314,191,191,0,"2,2","0,0137",146
330390605000009,Urbana,"0,0228381",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,357,231,231,0,"2,2","0,0000",166
330390605000010,Urbana,"0,0145805",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,474,277,276,1,"2,2","0,0047",211
330390605000011,Urbana,"0,1452985",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,389,292,292,0,"1,9","0,0394",203
330390605000012,Urbana,"0,1874605",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,196,186,182,4,"2,4","0,1220",82
330390605000013,Urbana,"0,1113482",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,362,209,208,1,"2,1","0,0471",170
330390605000017,Urbana,"0,0222989",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,478,243,240,3,"2,4","0,0213",188
330390605000018,Urbana,"0,1660329",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,338,258,254,4,"2,0","0,0178",169
330390605000019,Urbana,"0,0095628",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,27,1,0,1,"0,0","0,0000",0
330390605000020,Urbana,"0,0306126",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,375,210,210,0,"2,1","0,0343",175
330390605000023,Urbana,"0,0670368",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,300,299,299,0,"1,7","0,0289",173
330390605000026,Urbana,"0,0276394",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,455,210,210,0,"2,5","0,0055",182
330390605000027,Urbana,"0,1326184",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,355,273,273,0,"2,4","0,0000",147
330390605000028,Urbana,"0,0587564",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,398,187,187,0,"2,6","0,0325",154
330390605000029,Urbana,"0,0361864",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,271,139,139,0,"2,7","0,0594",101
330390605000031,Urbana,"0,1381491",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,272,174,174,0,"2,3","0,1293",116
330390605000032,Urbana,"0,2111485",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,221,221,0,"2,5","0,0206",194
330390605000033,Urbana,"0,0037678",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,18,2,1,1,"1,0","0,0000",1
330390605000034,Urbana,"0,2535785",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,473,270,266,4,"2,4","0,0200",200
330390605000035,Urbana,"0,3007715",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,533,268,267,1,"2,6","0,0441",204
330390605000036,Urbana,"0,0882519",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,80,39,38,1,"2,7","0,3000",30
330390605000037,Urbana,"0,0612563",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,479,259,257,2,"2,1","0,0580",224
330390605000038,Urbana,"0,1636498",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,266,151,150,1,"2,5","0,0283",106
330390605000039,Urbana,"0,0156276",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,237,151,149,2,"2,2","0,1389",108
330390605000040,Urbana,"0,0025529",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,375,288,288,0,"1,6","0,0647",232
330390605000042,Urbana,"0,0824116",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,66,51,51,0,"2,4","0,1481",27
330390605000045,Urbana,"0,1385368",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,254,136,135,1,"2,4","0,0962",104
330390605000046,Urbana,"0,3344386",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,547,288,288,0,"2,6","0,0381",210
330390605000047,Urbana,"0,6646421",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,395,202,201,1,"2,5","0,0596",151
330390605000048,Urbana,"0,0880707",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,498,261,261,0,"2,3","0,0599",217
330390605000050,Urbana,"0,0816800",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,277,134,134,0,"2,5","0,0354",113
330390605000052,Urbana,"0,1093465",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,321,137,136,1,"2,7","0,1429",119
330390605000053,Urbana,"0,1885847",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,364,237,237,0,"2,5","0,0621",145
330390605000054,Urbana,"0,2971275",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,378,295,295,0,"2,3","0,0060",166
330390605000055,Urbana,"0,1974300",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,496,244,243,1,"2,6","0,0670",194
330390605000056,Urbana,"0,1234380",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,452,232,232,0,"2,8","0,0184",163
330390605000057,Urbana,"0,3154752",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,296,158,158,0,"2,6","0,0957",115
330390605000059,Urbana,"0,1610208",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,581,218,218,0,"2,8","0,0381",210
330390605000062,Urbana,"0,2498026",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,370,287,287,0,"2,7","0,1168",137
330390605000063,Urbana,"0,0939825",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,363,166,166,0,"2,4","0,0199",151
330390605000064,Urbana,"0,2701452",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,304,253,249,4,"1,9","0,0600",150
330390605000065,Urbana,"0,1416767",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,452,202,202,0,"2,6","0,0341",176
330390605000070,Urbana,"0,2467341",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,376,136,136,0,"2,9","0,0000",131
330390605000073,Urbana,"0,2007033",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,95,46,46,0,"2,7","0,1143",35
330390605000074,Urbana,"0,1253450",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,493,321,321,0,"2,4","0,0591",203
330390605000076,Urbana,"0,0120332",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,476,336,336,0,"1,8","0,0259",270
330390605000077,Urbana,"0,0125240",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,494,243,243,0,"2,2","0,0175",229
330390605000078,Urbana,"0,0272542",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,320,160,160,0,"2,3","0,0142",141
330390605000080,Urbana,"0,0635272",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,240,216,216,0,"2,7","0,0562",89
330390605000083,Urbana,"0,0280556",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,206,92,92,0,"2,7","0,0130",77
330390605000084,Urbana,"0,0876353",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,699,359,359,0,"2,5","0,0000",278
330390605000088,Urbana,"0,0594846",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,265,145,145,0,"2,5","0,0189",106
330390605000089,Urbana,"0,0327123",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,277,145,145,0,"2,6","0,0370",108
330390605000090,Urbana,"0,0216482",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,577,286,286,0,"2,3","0,0442",249
330390605000091,Urbana,"0,0272053",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,479,316,316,0,"2,1","0,0664",226
330390605000092,Urbana,"0,1602745",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,315,159,159,0,"2,6","0,0410",122
330390605000094,Urbana,"0,1310346",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,279,151,151,0,"2,7","0,0571",105
330390605000095,Urbana,"0,0610675",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,501,233,233,0,"2,4","0,0427",211
330390605000096,Urbana,"0,0779395",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,502,247,247,0,"2,5","0,0500",200
330390605000097,Urbana,"0,1019438",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,695,346,346,0,"2,6","0,0261",268
330390605000099,Urbana,"0,1431551",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,552,347,347,0,"2,3","0,0653",245
330390605000100,Urbana,"0,0454910",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,560,283,283,0,"2,2","0,1067",253
330390605000101,Urbana,"0,1063455",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,577,334,333,1,"2,2","0,0588",255
330390605000102,Urbana,"0,0654588",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,298,135,135,0,"2,6","0,0259",116
330390605000103,Urbana,"0,1155101",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,468,228,227,1,"2,7","0,0491",163
330390605000104,Urbana,"0,4693484",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,399,269,268,1,"2,4","0,0443",158
330390605000105,Urbana,"0,5356125",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,365,197,197,0,"2,5","0,0680",147
330390605000107,Urbana,"0,2594963",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,477,221,221,0,"2,5","0,0106",189
330390605000108,Urbana,"0,2798681",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,385,184,184,0,"2,4","0,0696",158
330390605000109,Urbana,"0,3424993",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,529,251,251,0,"2,5","0,0427",211
330390605000111,Urbana,"0,2388628",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,374,198,198,0,"2,8","0,0074",136
330390605000112,Urbana,"0,2530588",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,454,229,229,0,"2,5","0,0811",185
330390605000113,Urbana,"0,3016559",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,732,349,349,0,"2,4","0,0265",302
330390605000114,Urbana,"0,4017684",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,687,280,280,0,"2,8","0,0943",244
330390605000116,Urbana,"0,2912664",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,470,209,209,0,"2,6","0,0552",181
330390605000117,Urbana,"0,0552423",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,635,255,255,0,"2,7","0,0776",232
330390605000118,Urbana,"0,0986438",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,373,167,167,0,"2,7","0,1014",138
330390605000119,Urbana,"0,7348989",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,434,192,192,0,"3,2","0,0074",135
330390605000121,Urbana,"0,1452877",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,578,237,237,0,"2,5","0,0000",228
330390605000123,Urbana,"0,1127954",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,525,234,234,0,"2,7","0,0207",193
330390605000124,Urbana,"0,0790535",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,690,288,288,0,"2,9","0,0000",239
330390605000125,Urbana,"0,0629412",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,670,286,286,0,"2,4","0,0035",285
330390605000126,Urbana,"0,0818807",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,512,186,186,0,"2,8","0,0278",180
330390605000127,Urbana,"0,3287659",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,631,250,250,0,"2,7","0,0693",231
330390605000128,Urbana,"0,1316186",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,698,284,284,0,"2,7","0,0426",258
330390605000129,Urbana,"0,0976975",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,633,288,288,0,"2,4","0,0038",264
330390605000130,Urbana,"0,1015087",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,675,289,289,0,"2,6","0,0155",258
330390605000131,Urbana,"0,0298752",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,481,207,207,0,"2,6","0,0106",188
330390605000132,Urbana,"0,0500438",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,764,334,334,0,"2,6","0,0235",298
330390605000133,Urbana,"0,0576928",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,420,213,213,0,"2,4","0,0460",174
330390605000134,Urbana,"0,0580349",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,272,116,116,0,"2,7","0,0198",101
330390605000135,Urbana,"0,1947902",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,446,178,178,0,"2,8","0,0370",162
330390605000136,Urbana,"0,1812521",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,269,136,136,0,"2,6","0,0194",103
330390605000137,Urbana,"0,1542457",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,419,151,151,0,"2,8","0,0135",148
330390605000138,Urbana,"0,1880793",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,542,240,240,0,"2,8","0,0469",192
330390605000139,Urbana,"0,0794864",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,417,256,256,0,"2,5","0,0667",165
330390605000140,Urbana,"0,1305009",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,528,293,293,0,"2,4","0,0179",223
330390605000141,Urbana,"0,3935631",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,279,133,133,0,"2,7","0,0291",103
330390605000142,Urbana,"0,1148524",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,986,384,384,0,"2,7","0,0027",372
330390605000143,Urbana,"0,1361372",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,570,241,241,0,"2,6","0,0323",217
330390605000144,Urbana,"0,1042748",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,350,192,192,0,"2,6","0,1278",133
330390605000145,Urbana,"0,3083138",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,733,334,334,0,"2,8","0,0463",259
330390605000146,Urbana,"0,0290406",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,671,310,310,0,"2,4","0,0283",283
330390605000147,Urbana,"0,0166179",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,368,180,180,0,"2,3","0,0500",160
330390605000150,Urbana,"0,1020985",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,690,321,321,0,"2,6","0,0649",262
330390605000151,Urbana,"0,1269243",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,416,194,194,0,"2,6","0,0440",159
330390605000152,Urbana,"0,0666976",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,252,102,102,0,"2,5","0,0000",99
330390605000153,Urbana,"0,0905357",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,672,238,238,0,"3,0","0,0485",227
330390605000154,Urbana,"0,0932605",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,747,309,309,0,"2,7","0,0650",277
330390605000155,Urbana,"0,2922387",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,646,323,322,1,"2,4","0,0717",265
330390605000156,Urbana,"0,1934095",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,476,265,265,0,"2,5","0,0317",189
330390605000161,Urbana,"0,0341099",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,598,277,277,0,"2,4","0,0120",251
330390605000162,Urbana,"0,0132381",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,518,272,272,0,"2,1","0,0324",247
330390605000164,Urbana,"0,3207747",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,547,262,262,0,"2,7","0,0437",206
330390605000168,Urbana,"0,0924549",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,1339,491,491,0,"2,8","0,0644",481
330390605000169,Urbana,"0,2413472",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,851,300,300,0,"3,0","0,0244",287
330390605000171,Urbana,"0,0851311",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,779,305,305,0,"2,7","0,0035",289
330390605000172,Urbana,"0,0846122",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,621,264,264,0,"2,8","0,0868",219
330390605000173,Urbana,"0,0465107",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,726,300,300,0,"2,8","0,0000",260
330390605000174,Urbana,"0,3118250",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,600,241,241,0,"3,1","0,0051",195
330390605000175,Urbana,"0,1588555",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,274,315,315,0,"2,1","0,1061",132
330390605000177,Urbana,"0,2344980",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,480,259,259,0,"2,7","0,0829",181
330390605000179,Urbana,"0,2333315",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,126,83,82,1,"2,2","0,2414",58
330390605000180,Urbana,"0,0158658",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,206,445,445,0,"1,6","0,1040",125
330390605000182,Urbana,"0,1342753",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,487,218,218,0,"2,6","0,0263",190
330390605000184,Urbana,"0,1500035",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,746,307,307,0,"2,5","0,0339",295
330390605000186,Urbana,"0,0202925",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,392,240,240,0,"1,9","0,0049",204
330390605000187,Urbana,"0,1402802",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,1044,426,426,0,"2,6","0,0196",409
330390605000188,Urbana,"0,0841974",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,610,271,271,0,"2,7","0,0088",226
330390605000189,Urbana,"0,0634877",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,476,166,166,0,"3,0","0,0190",158
330390605000191,Urbana,"0,0844407",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,442,178,178,0,"3,0","0,0604",149
330390605000192,Urbana,"0,8489833",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,265,124,124,0,"2,5","0,0190",105
330390605000193,Urbana,"0,1864363",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,106,42,42,0,"2,8","0,0000",38
330390605000195,Urbana,"0,3850914",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,161,96,95,1,"2,3","0,0000",70
330390605000196,Urbana,"0,2452753",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,635,241,241,0,"2,9","0,0452",221
330390605000197,Urbana,"0,1217494",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,929,348,348,0,"3,0","0,0224",312
330390605000198,Urbana,"0,3744721",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,629,295,295,0,"2,6","0,0000",244
330390605000199,Urbana,"0,4970459",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,830,403,403,0,"2,5","0,0089",336
330390605000200,Urbana,"0,0197697",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,184,75,75,0,"2,8","0,1061",66
330390605000201,Urbana,"0,6253382",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,302,163,162,1,"2,5","0,0500",120
330390605000202,Urbana,"0,2621931",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,802,349,349,0,"2,5","0,0188",319
330390605000203,Urbana,"0,1357438",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,713,296,296,0,"2,7","0,0714",266
330390605000206,Urbana,"0,1632898",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,224,224,0,"2,5","0,0625",192
330390605000207,Urbana,"0,0078996",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,317,192,192,0,"1,9","0,0240",167
330390605000209,Urbana,"0,0418213",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,306,136,136,0,"2,6","0,0167",120
